,Player.ID,Last.Name,First.Name,Bats,Pitches,Team,V7
1042,hawpb001,Hawpe,Brad,L,L,SDN,OF
1043,headc001,Headley,Chase,B,R,SDN,3B
1044,hermj001,Hermida,Jeremy,L,R,SDN,RF
1045,hudso001,Hudson,Orlando,B,R,SDN,2B
1046,hundn001,Hundley,Nick,R,R,SDN,C
1047,huntc001,Hunter,Cedric,L,L,SDN,OF
1048,johnr009,Johnson,Rob,R,R,SDN,C
1049,latom001,Latos,Mat,R,R,SDN,P
1050,leblw001,LeBlanc,Wade,L,L,SDN,P
1051,ludwr001,Ludwick,Ryan,R,L,SDN,OF
1052,luebc001,Luebke,Cory,R,L,SDN,P
1053,martl002,Martinez,Luis,R,R,SDN,C
1054,maybc001,Maybin,Cameron,R,R,SDN,OF
1055,mosed001,Moseley,Dustin,R,R,SDN,P
1056,neshp001,Neshek,Pat,B,R,SDN,P
1057,parra001,Parrino,Andy,B,R,SDN,2B
1058,patte001,Patterson,Eric,L,R,SDN,OF
1059,philk001,Phillips,Kyle,L,R,SDN,C
1060,qualc001,Qualls,Chad,R,R,SDN,P
1061,richc002,Richard,Clayton,L,L,SDN,P
1062,rizza001,Rizzo,Anthony,L,L,SDN,1B
1063,scrie001,Scribner,Evan,R,R,SDN,P
1064,spenj001,Spence,Josh,L,L,SDN,P
1065,staut001,Stauffer,Tim,R,R,SDN,P
1066,tekob001,Tekotte,Blake,L,R,SDN,OF
1067,thatj001,Thatcher,Joe,L,L,SDN,P
1068,venaw001,Venable,Will,L,L,SDN,OF
1069,ackld001,Ackley,Dustin,L,R,SEA,2B
1070,bardj001,Bard,Josh,B,R,SEA,C
1071,beavb001,Beavan,Blake,R,R,SEA,P
1072,bedae001,Bedard,Erik,L,L,SEA,P
1073,bradm001,Bradley,Milton,B,R,SEA,OF
1074,carpm001,Carp,Mike,L,R,SEA,1B
1075,cortd002,Cortes,Dan,R,R,SEA,P
1076,custj001,Cust,Jack,L,R,SEA,OF
1077,delas001,Delabar,Steve,R,R,SEA,P
1078,figgc001,Figgins,Chone,B,R,SEA,SS
1079,fistd001,Fister,Doug,L,R,SEA,P
1080,furbc001,Furbush,Charlie,L,L,SEA,P
1081,gimec001,Gimenez,Chris,R,R,SEA,C
1082,grayj002,Gray,Jeff,R,R,SEA,P
1083,gutif001,Gutierrez,Franklin,R,R,SEA,OF
1084,halmg001,Halman,Greg,R,R,SEA,OF
1085,hernf002,Hernandez,Felix,R,R,SEA,P
1086,jimec002,Jimenez,Cesar,L,L,SEA,P
1087,kells001,Kelley,Shawn,R,R,SEA,P
1088,kenna001,Kennedy,Adam,L,R,SEA,2B
1089,laffa001,Laffey,Aaron,L,L,SEA,P
1090,langr002,Langerhans,Ryan,L,L,SEA,OF
1091,leagb001,League,Brandon,R,R,SEA,P
1092,lidda001,Liddi,Alex,R,R,SEA,3B
1093,luekj001,Lueke,Josh,R,R,SEA,P
1094,moora001,Moore,Adam,R,R,SEA,C
1095,olivm001,Olivo,Miguel,R,R,SEA,C
1096,pauld001,Pauley,David,R,R,SEA,P
1097,peguc001,Peguero,Carlos,L,L,SEA,OF
1098,penaw001,Pena,Wily Mo,R,R,SEA,OF
1099,pinem001,Pineda,Michael,R,R,SEA,P
1100,ray-c001,Ray,Chris,R,R,SEA,P
1101,robit001,Robinson,Trayvon,B,R,SEA,OF
1102,rodrl002,Rodriguez,Luis,B,R,SEA,2B
1103,ruffc001,Ruffin,Chance,R,R,SEA,P
1104,ryanb002,Ryan,Brendan,R,R,SEA,SS
1105,saunm001,Saunders,Michael,L,R,SEA,OF
1106,seagk001,Seager,Kyle,L,R,SEA,2B
1107,smoaj001,Smoak,Justin,B,L,SEA,1B
1108,suzui001,Suzuki,Ichiro,L,R,SEA,OF
1109,vargj001,Vargas,Jason,L,L,SEA,P
1110,vasqa001,Vasquez,Anthony,L,L,SEA,P
1111,wellc001,Wells,Casper,R,R,SEA,OF
1112,wilht001,Wilhelmsen,Tom,R,R,SEA,P
1113,wilsj002,Wilson,Jack,R,R,SEA,SS
1114,wilsm002,Wilson,Mike,R,R,SEA,OF
1115,wrigj001,Wright,Jamey,R,R,SEA,P
1116,affej001,Affeldt,Jeremy,L,L,SFN,P
1117,beltb001,Belt,Brandon,L,L,SFN,1B
1118,beltc001,Beltran,Carlos,B,R,SFN,CF
1119,bumgm001,Bumgarner,Madison,R,L,SFN,P
1120,burre001,Burriss,Emmanuel,B,R,SFN,SS
1121,burrp001,Burrell,Pat,R,R,SFN,OF
1122,cabro001,Cabrera,Orlando,R,R,SFN,SS
1123,cainm001,Cain,Matt,R,R,SFN,P
1124,chrij003,Christian,Justin,R,R,SFN,OF
1125,crawb001,Crawford,Brandon,L,R,SFN,SS
1126,derom001,DeRosa,Mark,R,R,SFN,SS
1127,edles001,Edlefsen,Steve,B,R,SFN,P
1128,fontm001,Fontenot,Mike,L,R,SFN,2B
1129,fordd002,Ford,Darren,R,R,SFN,CF
1130,gillc001,Gillaspie,Conor,L,R,SFN,1B
1131,garcj002,Casilla,Santiago,R,R,SFN,P
1132,hallb001,Hall,Bill,R,R,SFN,SS
1133,huffa001,Huff,Aubrey,L,R,SFN,OF
1134,joaqw001,Joaquin,Waldis,R,R,SFN,P
1135,linct001,Lincecum,Tim,L,R,SFN,P
1136,keppj001,Keppinger,Jeff,R,R,SFN,2B
1137,lopej002,Lopez,Javier,L,L,SFN,P
1138,motag001,Mota,Guillermo,R,R,SFN,P
1139,pillb001,Pill,Brett,R,R,SFN,1B
1140,poseb001,Posey,Buster,R,R,SFN,C
1141,ramir003,Ramirez,Ramon S.,R,R,SFN,P
1142,rohlr001,Rohlinger,Ryan,R,R,SFN,3B
1143,romos001,Romo,Sergio,R,R,SFN,P
1144,rossc001,Ross,Cody,R,L,SFN,OF
1145,rowaa001,Rowand,Aaron,R,R,SFN,OF
1146,runzd001,Runzler,Dan,L,L,SFN,P
1147,sancf001,Sanchez,Freddy,R,R,SFN,SS
1148,sanch002,Sanchez,Hector,B,R,SFN,C
1149,sancj002,Sanchez,Jonathan,L,L,SFN,P
1150,sandp001,Sandoval,Pablo,B,R,SFN,C
1151,schin001,Schierholtz,Nate,L,R,SFN,OF
1152,stewc001,Stewart,Chris,R,R,SFN,C
1153,surke001,Surkamp,Eric,L,L,SFN,P
1154,tejam001,Tejada,Miguel,R,R,SFN,SS
1155,torra001,Torres,Andres,B,R,SFN,OF
1156,voger001,Vogelsong,Ryan,R,R,SFN,P
1157,white004,Whiteside,Eli,R,R,SFN,C
1158,wilsb001,Wilson,Brian,R,R,SFN,P
1159,zitob001,Zito,Barry,L,L,SFN,P
1160,augeb001,Augenstein,Bryan,R,R,SLN,P
1161,batim001,Batista,Miguel,R,R,SLN,P
1162,berkl001,Berkman,Lance,B,L,SLN,OF
1163,boggm001,Boggs,Mitchell,R,R,SLN,P
1164,browa003,Brown,Andrew,R,R,SLN,OF
1165,carpc002,Carpenter,Chris,R,R,SLN,P
1166,carpm002,Carpenter,Matt,L,R,SLN,3B
1167,chama002,Chambers,Adron,L,L,SLN,OF
1168,cletm001,Cleto,Maikel,R,R,SLN,P
1169,craia001,Craig,Allen,R,R,SLN,OF
1170,cruzt002,Cruz,Tony,R,R,SLN,C
1171,descd001,Descalso,Daniel,L,R,SLN,2B
1172,dickb001,Dickson,Brandon,R,R,SLN,P
1173,doteo001,Dotel,Octavio,R,R,SLN,P
1174,franr001,Franklin,Ryan,R,R,SLN,P
1175,freed001,Freese,David,R,R,SLN,3B
1176,furcr001,Furcal,Rafael,B,R,SLN,SS
1177,garcj004,Garcia,Jaime,L,L,SLN,P
1178,greet004,Greene,Tyler,R,R,SLN,SS
1179,hamim001,Hamilton,Mark,L,L,SLN,1B
1180,hollm001,Holliday,Matt,R,R,SLN,OF
1181,jacke001,Jackson,Edwin,R,R,SLN,P
1182,jay-j001,Jay,Jon,L,L,SLN,OF
1183,kozmp001,Kozma,Peter,R,R,SLN,SS
1184,lairg001,Laird,Gerald,R,R,SLN,C
1185,lohsk001,Lohse,Kyle,R,R,SLN,P
1186,lynnl001,Lynn,Lance,R,R,SLN,P
1187,mcclk001,McClellan,Kyle,R,R,SLN,P
1188,millt002,Miller,Trever,R,L,SLN,P
1189,moliy001,Molina,Yadier,R,R,SLN,C
1190,mottj001,Motte,Jason,R,R,SLN,P
1191,pattc001,Patterson,Corey,L,R,SLN,OF
1192,pujoa001,Pujols,Albert,R,R,SLN,1B
1193,puntn001,Punto,Nick,B,R,SLN,2B
1194,rasmc001,Rasmus,Colby,L,L,SLN,OF
1195,rzepm001,Rzepczynski,Marc,L,L,SLN,P
1196,rhoda001,Rhodes,Arthur,L,L,SLN,P
1197,robis001,Robinson,Shane,R,R,SLN,OF
1198,salaf001,Salas,Fernando,R,R,SLN,P
1199,sance001,Sanchez,Eduardo,R,R,SLN,P
1200,schus001,Schumaker,Skip,L,R,SLN,2B
1201,tallb001,Tallet,Brian,L,L,SLN,P
1202,therr001,Theriot,Ryan,R,R,SLN,SS
1203,valdr002,Valdes,Raul,L,L,SLN,P
1204,waltp001,Walters,P.J.,R,R,SLN,P
1205,westj001,Westbrook,Jake,R,R,SLN,P
1206,brigr001,Brignac,Reid,L,R,TBA,SS
1207,buenj001,Buente,Jay,R,R,TBA,P
1208,canzr001,Canzler,Russ,R,R,TBA,3B
1209,cobba001,Cobb,Alex,R,R,TBA,P
1210,chirr001,Chirinos,Robinson,R,R,TBA,C
1211,cruzj005,Cruz,Juan,R,R,TBA,P
1212,damoj001,Damon,Johnny,L,L,TBA,OF
1213,daviw001,Davis,Wade,R,R,TBA,P
1214,delad001,De La Rosa,Dane,R,R,TBA,P
1215,delar002,Delaney,Rob,L,R,TBA,P
1216,ekstm001,Ekstrom,Mike,R,R,TBA,P
1217,farnk001,Farnsworth,Kyle,R,R,TBA,P
1218,fulds001,Fuld,Sam,L,L,TBA,OF
1219,gomeb001,Gomes,Brandon,R,R,TBA,P
1220,guyeb001,Guyer,Brandon,R,R,TBA,OF
1221,hellj001,Hellickson,Jeremy,R,R,TBA,P
1222,howej003,Howell,J.P.,L,L,TBA,P
1223,jasoj001,Jaso,John,L,R,TBA,C
1224,jennd002,Jennings,Desmond,R,R,TBA,OF
1225,johnd004,Johnson,Dan,L,R,TBA,1B
1226,johne002,Johnson,Elliot,B,R,TBA,2B
1227,joycm001,Joyce,Matthew,L,R,TBA,OF
1228,kotcc001,Kotchman,Casey,L,L,TBA,1B
1229,lobaj001,Lobaton,Jose,B,R,TBA,C
1230,longe001,Longoria,Evan,R,R,TBA,3B
1231,lopef001,Lopez,Felipe,B,R,TBA,SS
1232,mcgej001,McGee,Jake,L,L,TBA,P
1233,moorm003,Moore,Matt,L,L,TBA,P
1234,niemj001,Niemann,Jeff,R,R,TBA,P
1235,peraj002,Peralta,Joel,R,R,TBA,P
1236,pricd001,Price,David,L,L,TBA,P
1237,ramim002,Ramirez,Manny,R,R,TBA,OF
1238,ramoc001,Ramos,Cesar,L,L,TBA,P
1239,rodrs002,Rodriguez,Sean,R,R,TBA,2B
1240,ruggj001,Ruggiano,Justin,R,R,TBA,OF
1241,russa001,Russell,Adam,R,R,TBA,P
1242,shiej002,Shields,James,R,R,TBA,P
1243,shopk001,Shoppach,Kelly,R,R,TBA,C
1244,sonna001,Sonnanstine,Andy,L,R,TBA,P
1245,torra002,Torres,Alexander,L,L,TBA,P
1246,uptob001,Upton,B.J.,R,R,TBA,OF
1247,zobrb001,Zobrist,Ben,B,R,TBA,SS
1248,adamm001,Adams,Mike,R,R,TEX,P
1249,andre001,Andrus,Elvis,R,R,TEX,SS
1250,belta001,Beltre,Adrian,R,R,TEX,3B
1251,blana001,Blanco,Andres,B,R,TEX,SS
1252,borbj001,Borbon,Julio,L,L,TEX,OF
1253,bushd001,Bush,Dave,R,R,TEX,P
1254,chave002,Chavez,Endy,L,L,TEX,OF
1255,cruzn002,Cruz,Nelson,R,R,TEX,OF
1256,davic003,Davis,Chris,L,R,TEX,1B
1257,epplc001,Eppley,Cody,R,R,TEX,P
1258,felds001,Feldman,Scott,L,R,TEX,P
1259,felin001,Feliz,Neftali,R,R,TEX,P
1260,gentc001,Gentry,Craig,R,R,TEX,OF
1261,germe001,German,Esteban,R,R,TEX,2B
1262,gonzm001,Gonzalez,Mike,R,L,TEX,P
1263,hambm001,Hamburger,Mark,R,R,TEX,P
1264,hamij003,Hamilton,Josh,L,L,TEX,OF
1265,harrm001,Harrison,Matt,L,L,TEX,P
1266,holld003,Holland,Derek,B,L,TEX,P
1267,huntt002,Hunter,Tommy,R,R,TEX,P
1268,kinsi001,Kinsler,Ian,R,R,TEX,SS
1269,kirkm001,Kirkman,Michael,L,L,TEX,P
1270,lewic001,Lewis,Colby,R,R,TEX,P
1271,lowem002,Lowe,Mark,R,R,TEX,P
1272,martl004,Martin,Leonys,L,R,TEX,OF
1273,morem001,Moreland,Mitch,L,L,TEX,OF
1274,murpd005,Murphy,David,L,L,TEX,OF
1275,napom001,Napoli,Mike,R,R,TEX,C
1276,odayd001,O'Day,Darren,R,R,TEX,P
1277,ogana001,Ogando,Alexi,R,R,TEX,P
1278,olivd001,Oliver,Darren,R,L,TEX,P
1279,quino001,Quintanilla,Omar,L,R,TEX,SS
1280,rhoda001,Rhodes,Arthur,L,L,TEX,P
1281,strop001,Strop,Pedro,R,R,TEX,P
1282,tatey001,Tateyama,Yoshinori,R,R,TEX,P
1283,teagt001,Teagarden,Taylor,R,R,TEX,C
1284,tobim001,Tobin,Mason,R,R,TEX,P
1285,tomkb001,Tomko,Brett,R,R,TEX,P
1286,torry001,Torrealba,Yorvit,R,R,TEX,C
1287,tream001,Treanor,Matt,R,R,TEX,C
1288,tuckr001,Tucker,Ryan,R,R,TEX,P
1289,uehak001,Uehara,Koji,R,R,TEX,P
1290,valdm003,Valdez,Merkin,R,R,TEX,P
1291,wilsc004,Wilson,C.J.,L,L,TEX,P
1292,younm003,Young,Michael,R,R,TEX,SS
1293,alvah001,Alvarez,Henderson,R,R,TOR,P
1294,arenj001,Arencibia,J.P.,R,R,TOR,P
1295,bautj002,Bautista,Jose,R,R,TOR,3B
1296,beckc001,Beck,Chad,R,R,TOR,P
1297,camps002,Camp,Shawn,R,R,TOR,P
1298,carrj002,Carreno,Joel,R,R,TOR,P
1299,cecib001,Cecil,Brett,R,L,TOR,P
1300,coopd002,Cooper,David,L,L,TOR,1B
1301,davir003,Davis,Rajai,R,R,TOR,OF
1302,doteo001,Dotel,Octavio,R,R,TOR,P
1303,drabk001,Drabek,Kyle,R,R,TOR,P
1304,encae001,Encarnacion,Edwin,R,R,TOR,3B
1305,escoy001,Escobar,Yunel,R,R,TOR,SS
1306,farqd001,Farquhar,Danny,R,R,TOR,P
1307,franf001,Francisco,Frank,R,R,TOR,P
1308,frasj002,Frasor,Jason,R,R,TOR,P
1309,hilla001,Hill,Aaron,R,R,TOR,2B
1310,jansc001,Janssen,Casey,R,R,TOR,P
1311,johnk003,Johnson,Kelly,L,R,TOR,OF
1312,lawrb002,Lawrie,Brett,R,R,TOR,3B
1313,ledew001,Ledezma,Wil,L,L,TOR,P
1314,lewir002,Lewis,Rommie,L,L,TOR,P
1315,linda001,Lind,Adam,L,L,TOR,OF
1316,litsj001,Litsch,Jesse,R,R,TOR,P
1317,loewa001,Loewen,Adam,L,L,TOR,OF
1318,mastd002,Mastroianni,Darin,R,R,TOR,OF
1319,mccom001,McCoy,Mike,R,R,TOR,SS
1320,mcdoj003,McDonald,John,R,R,TOR,SS
1321,mcgod001,McGowan,Dustin,R,R,TOR,P
1322,millt002,Miller,Trever,R,L,TOR,P
1323,millb001,Mills,Brad,R,L,TOR,P
1324,molij001,Molina,Jose,R,R,TOR,C
1325,morrb001,Morrow,Brandon,R,R,TOR,P
1326,nix-j001,Nix,Jayson,R,R,TOR,2B
1327,pattc001,Patterson,Corey,L,R,TOR,OF
1328,perel001,Perez,Luis,L,L,TOR,P
1329,purcd001,Purcey,David,L,L,TOR,P
1330,rasmc001,Rasmus,Colby,L,L,TOR,OF
1331,raucj001,Rauch,Jon,R,R,TOR,P
1332,reyej003,Reyes,Jo-Jo,L,L,TOR,P
1333,richs001,Richmond,Scott,R,R,TOR,P
1334,rivej001,Rivera,Juan,R,R,TOR,OF
1335,romer002,Romero,Ricky,R,L,TOR,P
1336,rzepm001,Rzepczynski,Marc,L,L,TOR,P
1337,snidt001,Snider,Travis,L,L,TOR,OF
1338,stewz001,Stewart,Zach,R,R,TOR,P
1339,tallb001,Tallet,Brian,L,L,TOR,P
1340,teahm001,Teahen,Mark,L,R,TOR,3B
1341,thame001,Thames,Eric,L,R,TOR,OF
1342,villc001,Villanueva,Carlos,R,R,TOR,P
1343,waltp001,Walters,P.J.,R,R,TOR,P
1344,wised001,Wise,Dewayne,L,L,TOR,OF
1345,woodc001,Woodward,Chris,R,R,TOR,SS
1346,ankir001,Ankiel,Rick,L,L,WAS,OF
1347,balec001,Balester,Collin,R,R,WAS,P
1348,bernr001,Bernadina,Roger,L,L,WAS,OF
1349,bixlb001,Bixler,Brian,R,R,WAS,SS
1350,brodb001,Broderick,Brian,R,R,WAS,P
1351,browc003,Brown,Corey,L,L,WAS,OF
1352,burns001,Burnett,Sean,L,L,WAS,P
1353,clipt001,Clippard,Tyler,R,R,WAS,P
1354,cofft001,Coffey,Todd,R,R,WAS,P
1355,coraa001,Cora,Alex,L,R,WAS,SS
1356,desmi001,Desmond,Ian,R,R,WAS,SS
1357,detwr001,Detwiler,Ross,R,L,WAS,P
1358,espid001,Espinosa,Danny,B,R,WAS,SS
1359,florj002,Flores,Jesus,R,R,WAS,C
1360,gaudc001,Gaudin,Chad,R,R,WAS,P
1361,gomej001,Gomes,Jonny,R,R,WAS,OF
1362,gorzt001,Gorzelanny,Tom,L,L,WAS,P
1363,hairj002,Hairston,Jerry,R,R,WAS,2B
1364,hernl003,Hernandez,Livan,R,R,WAS,P
1365,kimbc002,Kimball,Cole,R,R,WAS,P
1366,lannj001,Lannan,John,L,L,WAS,P
1367,laroa001,LaRoche,Adam,L,L,WAS,1B
1368,lombs002,Lombardozzi,Steve,B,R,WAS,2B
1369,marqj001,Marquis,Jason,L,R,WAS,P
1370,marrc001,Marrero,Chris,R,R,WAS,1B
1371,mattr001,Mattheus,Ryan,R,R,WAS,P
1372,mayay001,Maya,Yunesky,R,R,WAS,P
1373,milot001,Milone,Tom,L,L,WAS,P
1374,morsm001,Morse,Mike,R,R,WAS,1B
1375,nix-l001,Nix,Laynce,L,L,WAS,OF
1376,peacb001,Peacock,Brad,R,R,WAS,P
1377,ramow001,Ramos,Wilson,R,R,WAS,C
1378,rodrh002,Rodriguez,Henry,R,R,WAS,P
1379,rodri001,Rodriguez,Ivan,R,R,WAS,C
1380,sevea001,Severino,Atahualpa,L,L,WAS,P
1381,slatd001,Slaten,Doug,L,L,WAS,P
1382,staim001,Stairs,Matt,L,R,WAS,OF
1383,stamc001,Stammen,Craig,R,R,WAS,P
1384,stord001,Storen,Drew,B,R,WAS,P
1385,stras001,Strasburg,Stephen,R,R,WAS,P
1386,wangc001,Wang,Chien-Ming,R,R,WAS,P
1387,wertj001,Werth,Jayson,R,R,WAS,OF
1388,zimmj003,Zimmermann,Jordan,R,R,WAS,P
1389,zimmr001,Zimmerman,Ryan,R,R,WAS,3B
